energy (MeV),pC/MeV,pC/MeV norm,CDF
28.20080536,44.64685074,5.98658E-05,0.982754969
28.22817614,44.57715406,5.97724E-05,0.982814741
28.25554692,44.57174543,5.97651E-05,0.982874506
28.2829177,44.5242578,5.97015E-05,0.982934208
28.31028849,44.52864694,5.97073E-05,0.982993915
28.33765927,44.48460587,5.96483E-05,0.983053563
28.36503005,44.50260298,5.96724E-05,0.983113236
28.39240083,44.5371227,5.97187E-05,0.983172954
28.41977161,44.45916828,5.96142E-05,0.983232569
28.44714239,44.42645977,5.95703E-05,0.983292139
28.47451317,44.4147889,5.95547E-05,0.983351694
28.50193347,44.32739122,5.94375E-05,0.983411131
28.53016218,43.00062992,5.76585E-05,0.98346879
28.55839089,42.97143614,5.76193E-05,0.983526409
28.58661961,43.01399674,5.76764E-05,0.983584085
28.61484832,42.95688651,5.75998E-05,0.983641685
28.64307703,42.97192534,5.762E-05,0.983699305
28.67130575,42.92213387,5.75532E-05,0.983756858
28.69953446,42.92737288,5.75602E-05,0.983814418
28.72776317,42.88340838,5.75013E-05,0.98387192
28.75599189,42.85460572,5.74627E-05,0.983929382
28.7842206,42.80057863,5.73902E-05,0.983986773
28.81244931,42.76398593,5.73412E-05,0.984044114
28.84067803,42.77877427,5.7361E-05,0.984101475
28.86890674,42.74768875,5.73193E-05,0.984158794
28.89713545,42.74890748,5.73209E-05,0.984216115
28.92536417,42.7279217,5.72928E-05,0.984273408
28.95393551,42.15579966,5.65257E-05,0.984329933
28.98304899,41.33802882,5.54291E-05,0.984385363
29.01216247,41.31310151,5.53957E-05,0.984440758
29.04127594,41.29123368,5.53664E-05,0.984496125
29.07038942,41.27036904,5.53384E-05,0.984551463
29.0995029,41.25676241,5.53202E-05,0.984606783
29.12861638,41.2321334,5.52871E-05,0.98466207
29.15772986,41.20435015,5.52499E-05,0.98471732
29.18684334,41.17161498,5.5206E-05,0.984772526
29.21595681,41.15846334,5.51883E-05,0.984827714
29.24507029,41.11722112,5.5133E-05,0.984882848
29.27418377,41.14450243,5.51696E-05,0.984938017
29.30329725,41.15062486,5.51778E-05,0.984993195
29.33241073,41.08189144,5.50857E-05,0.985048281
29.36152421,41.03083113,5.50172E-05,0.985103298
29.39063769,40.99981146,5.49756E-05,0.985158274
29.42062454,39.79631063,5.33619E-05,0.985211635
29.45065046,39.69811566,5.32302E-05,0.985264866
29.48067637,39.65013279,5.31659E-05,0.985318031
29.51070229,39.61759991,5.31222E-05,0.985371154
29.5407282,39.56791279,5.30556E-05,0.985424209
29.57075412,39.54338099,5.30227E-05,0.985477232
29.60078004,39.55974992,5.30447E-05,0.985530277
29.63080595,39.54819383,5.30292E-05,0.985583306
29.66083187,39.52554922,5.29988E-05,0.985636305
29.69085778,39.49110675,5.29526E-05,0.985689257
29.7208837,39.46385041,5.29161E-05,0.985742173
29.75090961,39.43172643,5.2873E-05,0.985795046
29.78093553,39.40444076,5.28364E-05,0.985847883
29.81096145,39.34917203,5.27623E-05,0.985900645
29.84098736,39.29270285,5.26866E-05,0.985953332
29.871732,38.37386335,5.14545E-05,0.986004786
29.9026989,38.09132431,5.10757E-05,0.986055862
29.93366579,38.06197856,5.10363E-05,0.986106898
29.96463268,38.0364103,5.10021E-05,0.9861579
29.99559957,38.03661413,5.10023E-05,0.986208903
30.02656646,38.01296484,5.09706E-05,0.986259873
30.05753335,38.01242484,5.09699E-05,0.986310843
30.08850024,38.00524987,5.09603E-05,0.986361804
30.11946713,37.92828473,5.08571E-05,0.986412661
30.15043403,37.91010969,5.08327E-05,0.986463493
30.18140092,37.90729345,5.08289E-05,0.986514322
30.21236781,37.92239003,5.08492E-05,0.986565171
30.2433347,37.95258882,5.08897E-05,0.986616061
30.27430159,37.91368409,5.08375E-05,0.986666899
30.30526848,37.85760519,5.07623E-05,0.986717661
30.33701505,36.90086336,4.94794E-05,0.98676714
30.36895235,36.68789128,4.91939E-05,0.986816334
30.40088964,36.64730333,4.91394E-05,0.986865474
30.43282694,36.60442077,4.90819E-05,0.986914556
30.46476424,36.5716993,4.90381E-05,0.986963594
30.49670154,36.5498943,4.90088E-05,0.987012603
30.52863883,36.5454111,4.90028E-05,0.987061605
30.56057613,36.49802704,4.89393E-05,0.987110545
30.59251343,36.44811911,4.88724E-05,0.987159417
30.62445073,36.45717009,4.88845E-05,0.987208302
30.65638803,36.46713458,4.88979E-05,0.987257199
30.68832532,36.43356283,4.88528E-05,0.987306052
30.72026262,36.40133072,4.88096E-05,0.987354862
30.75219992,36.35821205,4.87518E-05,0.987403614
30.78420978,36.27190767,4.86361E-05,0.98745225
30.81714784,35.23303217,4.72431E-05,0.987499493
30.8500859,35.17775396,4.7169E-05,0.987546662
30.88302395,35.19010334,4.71855E-05,0.987593847
30.91596201,35.14173288,4.71207E-05,0.987640968
30.94890007,35.10251662,4.70681E-05,0.987688036
30.98183812,35.0926236,4.70548E-05,0.987735091
31.01477618,35.0689148,4.7023E-05,0.987782114
31.04771424,35.05391146,4.70029E-05,0.987829117
31.08065229,35.03668325,4.69798E-05,0.987876097
31.11359035,35.01769407,4.69543E-05,0.987923051
31.14652841,34.99680955,4.69263E-05,0.987969977
31.17946646,34.95798335,4.68743E-05,0.988016852
31.21240452,34.89569221,4.67908E-05,0.988063642
31.24534258,34.87685353,4.67655E-05,0.988110408
31.27886627,34.24147937,4.59135E-05,0.988156321
31.31283639,33.76653748,4.52767E-05,0.988201598
31.34680651,33.7260623,4.52224E-05,0.988246821
31.38077663,33.71000093,4.52009E-05,0.988292021
31.41474674,33.70156126,4.51896E-05,0.988337211
31.44871686,33.64722251,4.51167E-05,0.988382328
31.48268698,33.61946684,4.50795E-05,0.988427407
31.51665709,33.57897661,4.50252E-05,0.988472432
31.55062721,33.54513171,4.49798E-05,0.988517412
31.58459733,33.54795666,4.49836E-05,0.988562396
31.61856745,33.5334493,4.49642E-05,0.98860736
31.65253756,33.49327294,4.49103E-05,0.98865227
31.68650768,33.45359932,4.48571E-05,0.988697127
31.7204778,33.47278134,4.48828E-05,0.98874201
31.75475101,33.17626937,4.44852E-05,0.988786495
31.78978547,32.44134727,4.34998E-05,0.988829995
31.82481993,32.41492531,4.34644E-05,0.98887346
31.85985439,32.41200241,4.34604E-05,0.98891692
31.89488885,32.34334763,4.33684E-05,0.988960288
31.92992331,32.29258751,4.33003E-05,0.989003589
31.96495777,32.29640678,4.33054E-05,0.989046894
31.99999222,32.27008668,4.32701E-05,0.989090164
32.03502668,32.2568923,4.32525E-05,0.989133417
32.07006114,32.22444385,4.32089E-05,0.989176626
32.1050956,32.18432011,4.31551E-05,0.989219781
32.14013006,32.1488079,4.31075E-05,0.989262888
32.17516452,32.19299626,4.31668E-05,0.989306055
32.21019898,32.17581489,4.31437E-05,0.989349199
32.24547608,31.92366947,4.28056E-05,0.989392005
32.28160817,31.12086653,4.17292E-05,0.989433734
32.31774026,31.10561012,4.17087E-05,0.989475442
32.35387235,31.06387805,4.16528E-05,0.989517095
32.39000444,31.02631454,4.16024E-05,0.989558698
32.42613653,30.98597699,4.15483E-05,0.989600246
32.46226863,30.95440505,4.1506E-05,0.989641752
32.49840072,30.89414583,4.14252E-05,0.989683177
32.53453281,30.873375,4.13973E-05,0.989724574
32.5706649,30.87304077,4.13969E-05,0.989765971
32.60679699,30.86119284,4.1381E-05,0.989807352
32.64292908,30.8118488,4.13148E-05,0.989848667
32.67906118,30.77514382,4.12656E-05,0.989889933
32.71519327,30.73501819,4.12118E-05,0.989931145
32.75174749,30.33332183,4.06732E-05,0.989971818
32.78901155,29.69900287,3.98226E-05,0.99001164
32.82627561,29.72057603,3.98516E-05,0.990051492
32.86353966,29.73910536,3.98764E-05,0.990091368
32.90080372,29.69963859,3.98235E-05,0.990131192
32.93806778,29.65903632,3.97691E-05,0.990170961
32.97533184,29.63260094,3.97336E-05,0.990210695
33.01259589,29.62469156,3.9723E-05,0.990250418
33.04985995,29.60034229,3.96904E-05,0.990290108
33.08712401,29.54614842,3.96177E-05,0.990329726
33.12438807,29.52532127,3.95898E-05,0.990369315
33.16165212,29.49868753,3.9554E-05,0.990408869
33.19891618,29.47020546,3.95159E-05,0.990448385
33.23618024,29.41410983,3.94406E-05,0.990487826
33.27430469,28.7496288,3.85497E-05,0.990526376
33.31273612,28.51682524,3.82375E-05,0.990564613
33.35116755,28.47295919,3.81787E-05,0.990602792
33.38959898,28.46279841,3.81651E-05,0.990640957
33.42803041,28.44445683,3.81405E-05,0.990679097
33.46646184,28.39465382,3.80737E-05,0.990717171
33.50489327,28.36325752,3.80316E-05,0.990755202
33.5433247,28.37311071,3.80448E-05,0.990793247
33.58175613,28.35225693,3.80168E-05,0.990831264
33.62018756,28.31167602,3.79624E-05,0.990869227
33.65861899,28.28062695,3.79208E-05,0.990907147
33.69705042,28.24585235,3.78742E-05,0.990945021
33.73548185,28.21878589,3.78379E-05,0.990982859
33.77428665,27.90594498,3.74184E-05,0.991020278
33.81392196,27.31168927,3.66216E-05,0.991056899
33.85355728,27.29933099,3.6605E-05,0.991093504
33.8931926,27.25373955,3.65439E-05,0.991130048
33.93282792,27.21068094,3.64861E-05,0.991166534
33.97246323,27.1712179,3.64332E-05,0.991202967
34.01209855,27.1354012,3.63852E-05,0.991239353
34.05173387,27.12083088,3.63656E-05,0.991275718
34.09136919,27.07479086,3.63039E-05,0.991312022
34.1310045,27.10033003,3.63382E-05,0.99134836
34.17063982,27.04570009,3.62649E-05,0.991384625
34.21027514,27.01341635,3.62216E-05,0.991420847
34.24991045,26.9828866,3.61807E-05,0.991457027
34.28965626,26.8954231,3.60634E-05,0.991493091
34.33053312,26.1181049,3.50211E-05,0.991528112
34.37140998,26.0875679,3.49802E-05,0.991563092
34.41228684,26.06833346,3.49544E-05,0.991598047
34.45316371,26.06626106,3.49516E-05,0.991632998
34.49404057,26.05951538,3.49425E-05,0.991667941
34.53491743,26.03569657,3.49106E-05,0.991702851
34.57579429,26.00784811,3.48733E-05,0.991737725
34.61667115,25.99128909,3.48511E-05,0.991772576
34.65754802,25.9471974,3.47919E-05,0.991807368
34.69842488,25.96650789,3.48178E-05,0.991842185
34.73930174,25.95464986,3.48019E-05,0.991876987
34.7801786,25.9456129,3.47898E-05,0.991911777
34.82114565,25.8491036,3.46604E-05,0.991946438
34.86330289,25.13367171,3.37011E-05,0.991980139
34.90546013,25.1253173,3.36899E-05,0.992013829
34.94761737,25.11376988,3.36744E-05,0.992047503
34.98977462,25.05198905,3.35916E-05,0.992081095
35.03193186,25.02977171,3.35618E-05,0.992114656
35.0740891,25.00618514,3.35302E-05,0.992148187
35.11624634,24.97731644,3.34915E-05,0.992181678
35.15840358,24.97805373,3.34924E-05,0.99221517
35.20056083,24.9768584,3.34908E-05,0.992248661
35.24271807,24.94874907,3.34531E-05,0.992282114
35.28487531,24.91283451,3.3405E-05,0.992315519
35.32703255,24.93440502,3.34339E-05,0.992348953
35.36952168,24.72588895,3.31543E-05,0.992382108
35.41299936,24.12094343,3.23432E-05,0.992414451
35.45647703,24.07914992,3.22871E-05,0.992446738
35.4999547,24.04275292,3.22383E-05,0.992478976
35.54343237,24.04145507,3.22366E-05,0.992511213
35.58691005,24.01188558,3.21969E-05,0.99254341
35.63038772,23.98123779,3.21558E-05,0.992575566
35.67386539,23.94810561,3.21114E-05,0.992607677
35.71734307,23.9160481,3.20684E-05,0.992639745
35.76082074,23.90699809,3.20563E-05,0.992671802
35.80429841,23.8928549,3.20373E-05,0.992703839
35.84777608,23.87908371,3.20189E-05,0.992735858
35.89125376,23.83240122,3.19563E-05,0.992767814
35.93558749,23.37636816,3.13448E-05,0.992799159
35.9804269,23.10528912,3.09813E-05,0.99283014
36.02526631,23.07151146,3.0936E-05,0.992861076
36.07010571,23.05717671,3.09168E-05,0.992891993
36.11494512,23.0374975,3.08904E-05,0.992922883
36.15978453,23.00951999,3.08529E-05,0.992953736
36.20462393,22.99442911,3.08327E-05,0.992984569
36.24946334,22.98506212,3.08201E-05,0.993015389
36.29430275,22.96183295,3.07889E-05,0.993046178
36.33914215,22.93127431,3.0748E-05,0.993076926
36.38398156,22.88463347,3.06854E-05,0.993107611
36.42882097,22.86935298,3.06649E-05,0.993138276
36.47394031,22.7347409,3.04844E-05,0.993168761
36.52018405,22.15299126,2.97044E-05,0.993198465
36.56642778,22.15476263,2.97068E-05,0.993228172
36.61267152,22.16627868,2.97222E-05,0.993257894
36.65891526,22.13766705,2.96838E-05,0.993287578
36.70515899,22.09896063,2.96319E-05,0.99331721
36.75140273,22.07159822,2.95953E-05,0.993346805
36.79764647,22.05756568,2.95764E-05,0.993376382
36.8438902,22.06260082,2.95832E-05,0.993405965
36.89013394,22.05550186,2.95737E-05,0.993435539
36.93637768,22.0223563,2.95292E-05,0.993465068
36.98262141,21.99311938,2.949E-05,0.993494558
37.02886515,21.97872638,2.94707E-05,0.993524028
37.07649981,21.34825274,2.86253E-05,0.993552654
37.12419181,21.25761423,2.85038E-05,0.993581158
37.1718838,21.22669885,2.84623E-05,0.99360962
37.21957579,21.22650397,2.84621E-05,0.993638082
37.26726779,21.20926463,2.8439E-05,0.993666521
37.31495978,21.16345033,2.83775E-05,0.993694899
37.36265178,21.14789945,2.83567E-05,0.993723255
37.41034377,21.13750885,2.83428E-05,0.993751598
37.45803577,21.12724822,2.8329E-05,0.993779927
37.50572776,21.14892656,2.83581E-05,0.993808285
37.55341976,21.15045643,2.83601E-05,0.993836645
37.60111175,21.12322958,2.83236E-05,0.993864969
37.65016132,20.48833439,2.74723E-05,0.993892441
37.69934688,20.40139632,2.73557E-05,0.993919797
37.74853244,20.39372437,2.73454E-05,0.993947142
37.79771799,20.40643327,2.73625E-05,0.993974505
37.84690355,20.39369923,2.73454E-05,0.99400185
37.8960891,20.34564988,2.7281E-05,0.994029131
37.94527466,20.31650301,2.72419E-05,0.994056373
37.99446021,20.29103753,2.72077E-05,0.994083581
38.04364577,20.26884569,2.7178E-05,0.994110759
38.09283133,20.24330243,2.71437E-05,0.994137902
38.14201688,20.21831988,2.71102E-05,0.994165013
38.19126724,20.18197378,2.70615E-05,0.994192074
38.24199308,19.55229205,2.62172E-05,0.994218291
38.29271891,19.52791779,2.61845E-05,0.994244476
38.34344475,19.53384603,2.61924E-05,0.994270668
38.39417059,19.52736227,2.61837E-05,0.994296852
38.44489642,19.50703466,2.61565E-05,0.994323008
38.49562226,19.49762669,2.61439E-05,0.994349152
38.5463481,19.47024826,2.61072E-05,0.99437526
38.59707393,19.43387843,2.60584E-05,0.994401318
38.64779977,19.40608697,2.60211E-05,0.994427339
38.69852561,19.38124955,2.59878E-05,0.994453327
38.74925144,19.36987815,2.59726E-05,0.994479299
38.80054426,19.12706091,2.5647E-05,0.994504946
38.85285856,18.74455326,2.51341E-05,0.994530081
38.90517286,18.72521668,2.51082E-05,0.994555189
38.95748716,18.72204223,2.51039E-05,0.994580293
39.00980146,18.71356581,2.50925E-05,0.994605385
39.06211576,18.67632411,2.50426E-05,0.994630428
39.11443005,18.67557354,2.50416E-05,0.994655469
39.16674435,18.65893021,2.50193E-05,0.994680489
39.21905865,18.63745538,2.49905E-05,0.994705479
39.27137295,18.61610039,2.49619E-05,0.994730441
39.32368725,18.60835539,2.49515E-05,0.994755393
39.37600155,18.58956621,2.49263E-05,0.994780319
39.4297095,18.10281815,2.42736E-05,0.994804592
39.48366195,17.99257421,2.41258E-05,0.994828718
39.5376144,17.95780678,2.40792E-05,0.994852797
39.59156685,17.93764734,2.40521E-05,0.99487685
39.6455193,17.93165465,2.40441E-05,0.994900894
39.69947175,17.92901979,2.40406E-05,0.994924934
39.7534242,17.90044551,2.40023E-05,0.994948936
39.80737665,17.90698448,2.4011E-05,0.994972948
39.8613291,17.87576525,2.39692E-05,0.994996917
39.91528155,17.83456208,2.39139E-05,0.995020831
39.96923401,17.81935612,2.38935E-05,0.995044724
40.0240662,17.55546574,2.35397E-05,0.995068264
40.07970805,17.27785257,2.31674E-05,0.995091431
40.13534989,17.25595668,2.31381E-05,0.995114569
40.19099174,17.23705665,2.31127E-05,0.995137682
40.24663359,17.22300671,2.30939E-05,0.995160776
40.30227543,17.22248101,2.30932E-05,0.995183869
40.35791728,17.21967311,2.30894E-05,0.995206959
40.41355913,17.20203964,2.30658E-05,0.995230024
40.46920097,17.18666669,2.30452E-05,0.99525307
40.52484282,17.16858409,2.30209E-05,0.99527609
40.58048466,17.15658875,2.30048E-05,0.995299095
40.63676109,16.93982837,2.27142E-05,0.995321809
40.69414518,16.60814544,2.22694E-05,0.995344079
40.75152927,16.59653056,2.22539E-05,0.995366333
40.80891336,16.59645547,2.22538E-05,0.995388587
40.86629745,16.57453313,2.22244E-05,0.995410811
40.92368153,16.57370294,2.22233E-05,0.995433034
40.98106562,16.55118115,2.21931E-05,0.995455227
41.03844971,16.52519074,2.21582E-05,0.995477385
41.0958338,16.49216958,2.21139E-05,0.995499499
41.15321789,16.48697445,2.2107E-05,0.995521606
41.21060198,16.48017491,2.20979E-05,0.995543704
41.26866621,16.25675549,2.17983E-05,0.995565502
41.32784704,15.93146158,2.13621E-05,0.995586865
41.38702787,15.92541735,2.1354E-05,0.995608219
41.4462087,15.92686411,2.13559E-05,0.995629574
41.50538953,15.90560748,2.13274E-05,0.995650902
41.56457036,15.88936575,2.13057E-05,0.995672208
41.62375119,15.87186516,2.12822E-05,0.99569349
41.68293202,15.87081989,2.12808E-05,0.995714771
41.74211285,15.85158235,2.1255E-05,0.995736026
41.80129368,15.82988868,2.12259E-05,0.995757251
41.86047451,15.84381418,2.12446E-05,0.995778496
41.92069492,15.57050597,2.08781E-05,0.995799374
41.9817287,15.33163593,2.05578E-05,0.995819932
42.04276248,15.32375795,2.05472E-05,0.995840479
42.10379626,15.32303336,2.05463E-05,0.995861025
42.16483004,15.2985275,2.05134E-05,0.995881539
42.22586381,15.2867298,2.04976E-05,0.995902036
42.28689759,15.28072175,2.04895E-05,0.995922526
42.34793137,15.26873736,2.04735E-05,0.995942999
42.40896515,15.25113255,2.04499E-05,0.995963449
42.46999892,15.2302807,2.04219E-05,0.995983871
42.5310327,15.22709345,2.04176E-05,0.996004289
42.59380379,14.80437589,1.98508E-05,0.99602414
42.65674848,14.75794336,1.97886E-05,0.996043928
42.71969317,14.74254504,1.97679E-05,0.996063696
42.78263786,14.69748954,1.97075E-05,0.996083404
42.84558255,14.69928641,1.97099E-05,0.996103113
42.90852724,14.69887744,1.97094E-05,0.996122823
42.97147193,14.67574967,1.96783E-05,0.996142501
43.03441661,14.64943369,1.96431E-05,0.996162144
43.0973613,14.65922364,1.96562E-05,0.9961818
43.16030599,14.660993,1.96586E-05,0.996201459
43.22407902,14.46018785,1.93893E-05,0.996220848
43.2889944,14.18397655,1.90189E-05,0.996239867
43.35390978,14.17159458,1.90023E-05,0.99625887
43.41882515,14.16236438,1.899E-05,0.99627786
43.48374053,14.14790974,1.89706E-05,0.99629683
43.5486559,14.13891085,1.89585E-05,0.996315789
43.61357128,14.14275844,1.89637E-05,0.996334752
43.67848666,14.13942675,1.89592E-05,0.996353711
43.74340203,14.12943954,1.89458E-05,0.996372657
43.80831741,14.11874846,1.89315E-05,0.996391589
43.87341991,14.06724372,1.88624E-05,0.996410451
43.94036762,13.66062043,1.83172E-05,0.996428768
44.00731533,13.63902687,1.82882E-05,0.996447057
44.07426304,13.61226884,1.82523E-05,0.996465309
44.14121075,13.61556081,1.82568E-05,0.996483566
44.20815846,13.61274916,1.8253E-05,0.996501819
44.27510617,13.59441727,1.82284E-05,0.996520047
44.34205388,13.58526113,1.82161E-05,0.996538263
44.40900159,13.57978931,1.82088E-05,0.996556472
44.4759493,13.56160766,1.81844E-05,0.996574656
44.54289701,13.50344377,1.81064E-05,0.996592763
44.61177696,13.01920299,1.74571E-05,0.99661022
44.68082058,12.84230157,1.72199E-05,0.99662744
44.7498642,12.78016626,1.71366E-05,0.996644577
44.81890782,12.76753566,1.71197E-05,0.996661696
44.88795144,12.8105025,1.71773E-05,0.996678873
44.95699506,12.92736022,1.7334E-05,0.996696207
45.02603868,12.97759138,1.74013E-05,0.996713609
45.0950823,12.95425965,1.737E-05,0.996730979
45.16412592,12.91544178,1.7318E-05,0.996748297
45.23316954,12.95596287,1.73723E-05,0.996765669
45.3041745,12.60520432,1.6902E-05,0.996782571
45.3753796,12.55870518,1.68397E-05,0.996799411
45.44658469,12.48154562,1.67362E-05,0.996816147
45.51778979,12.47273587,1.67244E-05,0.996832871
45.58899488,12.49754045,1.67576E-05,0.996849629
45.66019998,12.47181551,1.67231E-05,0.996866352
45.73140507,12.47140368,1.67226E-05,0.996883075
45.80261017,12.45798332,1.67046E-05,0.996899779
45.87381526,12.3911651,1.6615E-05,0.996916394
45.94512332,12.34796442,1.65571E-05,0.996932951
46.01855751,12.05942854,1.61702E-05,0.996949122
46.09199169,12.0746147,1.61905E-05,0.996965312
46.16542588,12.07359963,1.61892E-05,0.996981501
46.23886006,12.05884742,1.61694E-05,0.996997671
46.31229425,12.07366163,1.61893E-05,0.99701386
46.38572843,12.09729162,1.6221E-05,0.997030081
46.45916262,12.07112509,1.61859E-05,0.997046267
46.5325968,12.05383617,1.61627E-05,0.997062429
46.60603099,12.03928733,1.61432E-05,0.997078573
46.68023734,11.87473796,1.59225E-05,0.997094495
46.75597035,11.62181795,1.55834E-05,0.997110079
46.83170335,11.62748707,1.5591E-05,0.99712567
46.90743636,11.63224564,1.55974E-05,0.997141267
46.98316936,11.64774072,1.56182E-05,0.997156885
47.05890237,11.6438186,1.56129E-05,0.997172498
47.13463537,11.63864089,1.5606E-05,0.997188104
47.21036838,11.62404963,1.55864E-05,0.99720369
47.28610139,11.62195321,1.55836E-05,0.997219274
47.36183439,11.61730752,1.55774E-05,0.997234851
47.43940285,11.32121602,1.51803E-05,0.997250032
47.51750659,11.23326707,1.50624E-05,0.997265094
47.59561033,11.23540649,1.50653E-05,0.997280159
47.67371407,11.23038797,1.50585E-05,0.997295218
47.75181781,11.22174682,1.5047E-05,0.997310265
47.82992155,11.22148077,1.50466E-05,0.997325311
47.90802529,11.21570786,1.50389E-05,0.99734035
47.98612902,11.21021752,1.50315E-05,0.997355382
48.06423276,11.21889768,1.50431E-05,0.997370425
48.14321387,11.06611205,1.48383E-05,0.997385263
48.22376251,10.83538759,1.45289E-05,0.997399792
48.30431114,10.83519638,1.45286E-05,0.997414321
48.38485977,10.84126104,1.45368E-05,0.997428858
48.46540841,10.83003445,1.45217E-05,0.997443379
48.54595704,10.82467147,1.45145E-05,0.997457894
48.62650568,10.82500889,1.4515E-05,0.997472409
48.70705431,10.81653773,1.45036E-05,0.997486912
48.78760295,10.80756931,1.44916E-05,0.997501404
48.86837242,10.75551833,1.44218E-05,0.997515826
48.95144243,10.44485164,1.40052E-05,0.997529831
49.03451244,10.44711425,1.40083E-05,0.997543839
49.11758245,10.43608121,1.39935E-05,0.997557833
49.20065246,10.43888672,1.39972E-05,0.99757183
49.28372247,10.42864245,1.39835E-05,0.997585814
49.36679249,10.41028516,1.39589E-05,0.997599772
49.4498625,10.40298014,1.39491E-05,0.997613722
49.53293251,10.403143,1.39493E-05,0.997627671
49.61600252,10.38608062,1.39264E-05,0.997641597
49.70156406,10.0711038,1.35041E-05,0.997655101
49.78723432,10.04563973,1.34699E-05,0.997668571
49.87290458,10.04933519,1.34749E-05,0.997682046
49.95857485,10.04231343,1.34655E-05,0.997695512
50.04424511,10.03257075,1.34524E-05,0.997708964
50.12991538,10.01179574,1.34246E-05,0.997722389
50.21558564,10.00586682,1.34166E-05,0.997735805
50.3012559,10.00283152,1.34125E-05,0.997749218
50.38692617,10.00095579,1.341E-05,0.997762628
50.47519351,9.691136689,1.29946E-05,0.997775622
50.56354537,9.665414001,1.29601E-05,0.997788583
50.65189723,9.6551885,1.29464E-05,0.997801529
50.74024908,9.642013806,1.29287E-05,0.997814458
50.82860094,9.617093679,1.28953E-05,0.997827353
50.9169528,9.621873302,1.29017E-05,0.997840255
51.00530466,9.608905672,1.28843E-05,0.997853139
51.09365652,9.600395025,1.28729E-05,0.997866012
51.1823301,9.564168484,1.28244E-05,0.997878836
51.27344744,9.298309525,1.24679E-05,0.997891304
51.36456478,9.295927365,1.24647E-05,0.997903769
51.45568211,9.28727411,1.24531E-05,0.997916222
51.54679945,9.271486483,1.24319E-05,0.997928654
51.63791679,9.266533912,1.24253E-05,0.997941079
51.72903413,9.269330999,1.2429E-05,0.997953508
51.82015147,9.254598813,1.24093E-05,0.997965917
51.91126881,9.25380599,1.24082E-05,0.997978326
52.00352589,9.119944584,1.22287E-05,0.997990554
52.09749523,8.942163363,1.19903E-05,0.998002545
52.19146456,8.943795547,1.19925E-05,0.998014537
52.28543389,8.927011047,1.197E-05,0.998026507
52.37940322,8.915109972,1.1954E-05,0.998038461
52.47337256,8.903877944,1.1939E-05,0.9980504
52.56734189,8.898880645,1.19323E-05,0.998062332
52.66131122,8.889211635,1.19193E-05,0.998074252
52.75528055,8.887514591,1.1917E-05,0.998086169
52.85165077,8.654328125,1.16044E-05,0.998097773
52.94856131,8.583598133,1.15095E-05,0.998109283
53.04547186,8.584550522,1.15108E-05,0.998120794
53.1423824,8.586372681,1.15133E-05,0.998132307
53.23929294,8.587264293,1.15144E-05,0.998143821
53.33620349,8.569918648,1.14912E-05,0.998155312
53.43311403,8.556961233,1.14738E-05,0.998166786
53.53002457,8.54760623,1.14613E-05,0.998178248
53.62804005,8.455948923,1.13384E-05,0.998189586
53.72798381,8.281975441,1.11051E-05,0.998200691
53.82792757,8.275593798,1.10965E-05,0.998211788
53.92787133,8.260221346,1.10759E-05,0.998222863
54.0278151,8.259095116,1.10744E-05,0.998233938
54.12775886,8.248855948,1.10607E-05,0.998244999
54.22770262,8.232196789,1.10383E-05,0.998256037
54.32764638,8.234132013,1.10409E-05,0.998267078
54.42772018,8.216174098,1.10169E-05,0.998278095
54.53079205,7.961657653,1.06756E-05,0.99828877
54.63386392,7.942092985,1.06494E-05,0.99829942
54.73693579,7.938693113,1.06448E-05,0.998310064
54.84000766,7.920840651,1.06209E-05,0.998320685
54.94307953,7.915199159,1.06133E-05,0.998331299
55.0461514,7.909934284,1.06062E-05,0.998341905
55.14922326,7.899048871,1.05916E-05,0.998352496
55.25229513,7.895779201,1.05873E-05,0.998363084
55.35809678,7.682701835,1.03015E-05,0.998373385
55.46439461,7.639540653,1.02437E-05,0.998383629
55.57069244,7.630777797,1.02319E-05,0.998393861
55.67699027,7.632648772,1.02344E-05,0.998404095
55.78328811,7.623477239,1.02221E-05,0.998414317
55.88958594,7.614574596,1.02102E-05,0.998424528
55.99588377,7.607691024,1.0201E-05,0.998434729
56.1021816,7.603639334,1.01955E-05,0.998444924
56.21106171,7.420330033,9.94973E-06,0.998454874
56.32068642,7.36533948,9.876E-06,0.99846475
56.43031113,7.368458906,9.88018E-06,0.99847463
56.53993584,7.355265962,9.86249E-06,0.998484492
56.64956055,7.345911115,9.84995E-06,0.998494342
56.75918526,7.349170211,9.85432E-06,0.998504197
56.86880997,7.344710399,9.84834E-06,0.998514045
56.97843468,7.33490294,9.83519E-06,0.99852388
57.09090582,7.151442626,9.58919E-06,0.998533469
57.20396149,7.108013906,9.53096E-06,0.998543
57.31701715,7.105828675,9.52803E-06,0.998552528
57.43007281,7.095900842,9.51471E-06,0.998562043
57.54312847,7.092560957,9.51024E-06,0.998571553
57.65618414,7.090228001,9.50711E-06,0.99858106
57.7692398,7.088892836,9.50532E-06,0.998590566
57.8823119,7.085505769,9.50078E-06,0.998600067
57.99890584,6.858401297,9.19626E-06,0.998609263
58.11549979,6.847122925,9.18113E-06,0.998618444
58.23209373,6.846976919,9.18094E-06,0.998627625
58.34868768,6.847462832,9.18159E-06,0.998636806
58.46528162,6.839165752,9.17047E-06,0.998645977
